--------- beginning of main
03-03 05:14:10.651 W/auditd  (  336): type=2000 audit(0.0:1): initialized
--------- beginning of system
03-03 05:14:13.488 I/vold    (  339): Vold 3.0 (the awakening) firing up
03-03 05:14:13.488 V/vold    (  339): Detected support for: ext4 vfat
03-03 05:14:13.751 I/rmt_storage(  373): Shared memory initialised successfully.
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.477 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.478 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.479 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.480 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.480 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.480 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.484 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.485 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.485 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.485 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.485 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.486 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.487 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.488 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.489 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.490 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.490 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.490 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.490 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.490 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.492 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.492 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.492 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.492 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.492 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.493 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.493 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.493 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.493 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.493 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.493 W/PackageManager(  879): Failed to parse /system/app/CloudPrint2: Package com.google.android.apps.cloudprint at /system/app/CloudPrint2 ignored: updated version 113 better than this 106
12-22 06:59:07.494 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.494 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.494 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.494 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.494 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.495 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.496 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.496 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.496 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.496 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.498 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.498 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.498 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.499 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.500 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.501 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.501 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.501 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.503 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.503 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.503 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.503 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.503 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.504 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.505 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.505 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.506 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.506 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.506 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.506 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.506 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.507 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.507 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.507 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.507 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.507 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.508 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.508 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.508 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.508 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.508 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.509 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.509 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.509 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.509 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.509 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.510 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.510 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.510 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.510 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.510 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.511 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.512 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.513 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.514 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.514 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.515 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.515 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.515 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.515 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.516 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.517 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.518 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.518 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.518 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.518 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.518 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.519 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.519 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.519 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.519 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.520 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.523 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.523 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.523 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.523 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.523 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.524 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.524 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.524 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.524 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.524 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
